Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
MID-CITY,29.9687042,-90.0928987,Petco,29.97691633102889,-90.09589960521751,Pet Supplies Store
MID-CITY,29.9687042,-90.0928987,Chevron,29.966327667236328,-90.08724975585938,Fuel Station
MID-CITY,29.9687042,-90.0928987,Dollar General,29.966828000000003,-90.08570999999999,Discount Store
MID-CITY,29.9687042,-90.0928987,Best Life - Pharmacy/Restaurant,29.961936699893453,-90.09046635103213,Pharmacy
MID-CITY,29.9687042,-90.0928987,Ikura,29.97607527874994,-90.09847912979676,Japanese Restaurant
MID-CITY,29.9687042,-90.0928987,Nola Jazz House,29.970322795430278,-90.09491181605003,Hostel
MID-CITY,29.9687042,-90.0928987,The Cannery,29.977251941173026,-90.09412017049677,Arts and Entertainment
MID-CITY,29.9687042,-90.0928987,Banks Meat Market,29.963518,-90.089548,Deli
MID-CITY,29.9687042,-90.0928987,Exxon,29.96527722516092,-90.09921836023562,Fuel Station
MID-CITY,29.9687042,-90.0928987,Midas,29.963912239846128,-90.08576649631254,Automotive Repair Shop
MID-CITY,29.9687042,-90.0928987,Exxon,29.966060810589752,-90.08747392041157,Fuel Station
MID-CITY,29.9687042,-90.0928987,Taqueria Guerrero,29.975404197417745,-90.09942315905371,Mexican Restaurant
MID-CITY,29.9687042,-90.0928987,McDonald's,29.966815961788765,-90.08820540737361,Fast Food Restaurant
MID-CITY,29.9687042,-90.0928987,Hands On New Orleans Bunkhouse,29.967251,-90.095551,Resort
MID-CITY,29.9687042,-90.0928987,Shell,29.969994,-90.084009,Fuel Station
MID-CITY,29.9687042,-90.0928987,Shell,29.965180706021048,-90.09789608063329,Fuel Station
MID-CITY,29.9687042,-90.0928987,Therapy Wine Lounge,29.963891731784724,-90.09466228702547,Wine Bar
MID-CITY,29.9687042,-90.0928987,Ideal Discount Market,29.975322514783635,-90.09005172980514,Fuel Station
MID-CITY,29.9687042,-90.0928987,HEAVENLY HOUSE OF STYLE,29.964641999999998,-90.087855,Spa
MID-CITY,29.9687042,-90.0928987,Nola Til Ya Die,29.974718603004668,-90.09216585945002,Clothing Store
MID-CITY,29.9687042,-90.0928987,Canal Furniture Liquidators,29.974907,-90.092442,Vintage and Thrift Store
MID-CITY,29.9687042,-90.0928987,Yummy Yummy,29.975642674546116,-90.0990861448201,Chinese Restaurant
MID-CITY,29.9687042,-90.0928987,Fetch! Mid-City,29.9749613,-90.0920134,Pet Supplies Store
MID-CITY,29.9687042,-90.0928987,Walgreens,29.9745456,-90.0997388,Pharmacy
MID-CITY,29.9687042,-90.0928987,John & Mary Food Store,29.974787,-90.08926,Convenience Store
MID-CITY,29.9687042,-90.0928987,Goodwill Store,29.964611210393148,-90.09981469082983,Vintage and Thrift Store
MID-CITY,29.9687042,-90.0928987,Armstrong Lighting Supply,29.976378,-90.091599,Furniture and Home Store
MID-CITY,29.9687042,-90.0928987,Agave House,29.962016429150793,-90.0880381464958,Mexican Restaurant
MID-CITY,29.9687042,-90.0928987,NO City Fuel Pumps,29.96877050946022,-90.08372253197648,Fuel Station
MID-CITY,29.9687042,-90.0928987,The Chocolate Bar,29.960776209361423,-90.0912867485595,Night Club
MID-CITY,29.9687042,-90.0928987,Skeeta Hawk Brewing,29.967783,-90.083547,Brewery
MID-CITY,29.9687042,-90.0928987,Flour Moon Bagels,29.967784,-90.083364,Bagel Shop
MID-CITY,29.9687042,-90.0928987,Streetcar Stop,29.9742896686332,-90.10028303955929,Light Rail Station
MID-CITY,29.9687042,-90.0928987,Farmer's Market,29.977275599516524,-90.0929372544097,Restaurant
MID-CITY,29.9687042,-90.0928987,Guthrie Gas Station,29.97635841369629,-90.08818054199219,Fuel Station
MID-CITY,29.9687042,-90.0928987,Mattress Direct,29.975370294943577,-90.0993633816147,Mattress Store
MID-CITY,29.9687042,-90.0928987,The Broadside,29.970184,-90.08277,Theater
ST. CLAUDE,35.1081103,-101.362741,Subway,35.110817718267924,-101.36259763396168,Sandwich Spot
ST. CLAUDE,35.1081103,-101.362741,CEFCO,35.110981,-101.362811,Convenience Store
ST. CLAUDE,35.1081103,-101.362741,Shell,35.11127419161702,-101.36327117420564,Fuel Station
ST. CLAUDE,35.1081103,-101.362741,"Claude, TX",35.11145115451248,-101.36373850055261,Travel and Transportation
ST. CLAUDE,35.1081103,-101.362741,Allsup’s,35.111187,-101.360659,Convenience Store
ST. CLAUDE,35.1081103,-101.362741,US-287 & TX-207,35.11171880430389,-101.36367683608775,Intersection
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Sotto,39.102797145086065,-84.5112633595765,Italian Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Taft Theatre,39.101451893539775,-84.50796071915009,Performing Arts Venue
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Boca,39.10278464763958,-84.51130154028056,Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Renaissance Cincinnati Downtown Hotel,39.1003195,-84.5113132,Hotel
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Nada,39.102941384644005,-84.51168030634224,Mexican Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Aronoff Center for the Arts,39.103559573783585,-84.51193246608918,Performing Arts Venue
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Graeter's Ice Cream,39.1014868,-84.5118598,Ice Cream Parlor
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Residence Inn by Marriott Cincinnati Downtown/The Phelps,39.1015699,-84.5045126,Hotel
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Silver Ladle,39.102740926049606,-84.51054605765091,Sandwich Spot
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Sleepy Bee Cafe,39.10005539529861,-84.51227164823638,Café
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,21c Museum Hotels - Cincinnati,39.103165198503255,-84.51208731865279,Hotel
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Straus Tobbaconist,39.10045621383704,-84.51119115432952,Smoke Shop
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Fountain Square,39.10144795069847,-84.51251907493918,Plaza
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Aster On Fourth,39.100030309495565,-84.51225388668136,Cocktail Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Contemporary Arts Center,39.10268457427867,-84.51181102495163,Art Museum
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Great American Ball Park,39.0972618663624,-84.50730800628662,Baseball Stadium
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Metropole,39.10317366028403,-84.51181252827459,Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Bru Burger Bar,39.1024523,-84.5118682,Burger Joint
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Arnold's Bar & Grill,39.1049774191832,-84.51020930995345,Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Cincinnati Reds Hall of Fame & Museum,39.09731493425663,-84.50854343217307,Museum
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,First Watch,39.10411896706647,-84.51145382405103,Breakfast Spot
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Wahlburgers,39.102807690510836,-84.51025850505322,Burger Joint
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,FUSIAN,39.10271993795079,-84.51292356190186,Sushi Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Jeff Ruby's Steakhouse,39.101585,-84.513306,Steakhouse
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Coffee Emporium,39.09966400661813,-84.50587621285909,Coffee Shop
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Lalo,39.104425,-84.51067900000001,Mexican Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Restaurant L,39.09961789589483,-84.50743294525157,French Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Carew Tower Observation Deck,39.100783600594276,-84.51329189692116,Scenic Lookout
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Nicholson's Tavern and Pub,39.103407874133396,-84.51193302677541,Gastropub
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Taft Museum of Art,39.10251900214524,-84.50250550354664,Art Museum
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Via Vite,39.10151941229825,-84.51257172620247,Italian Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,National Underground Railroad Freedom Center,39.09743964987947,-84.51128405289326,History Museum
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Red Fox Grill,39.10319160786354,-84.50874489282506,Sandwich Spot
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,601 Nightclub,39.10291091607171,-84.51018760547484,Night Club
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Total Juice Plus,39.103374705578986,-84.51354338150655,Juice Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Orchids at Palm Court,39.10062565092404,-84.51433539390564,New American Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Yeatman's Cove Park,39.098781414355074,-84.50202055615028,Park
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Moerlein Lager House,39.096311,-84.508673,Gastropub
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Maplewood Kitchen and Bar,39.1015132,-84.5151132,Breakfast Spot
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Hilton Cincinnati Netherland Plaza,39.1008857,-84.5143841,Hotel
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Yard House,39.096804259189355,-84.51051003258947,American Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Potbelly Sandwich Shop,39.101714,-84.511748,Sandwich Spot
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Shanghai Mama's,39.103090542153076,-84.50918024636199,Indian Chinese Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Abby Girl Sweets,39.10105732445657,-84.51431402120653,Cupcake Shop
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Knockback Nat's,39.1037127711672,-84.51388574348721,Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Top of the Park - The Phelps,39.1017048,-84.5046003,Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Skyline Chili,39.100932,-84.5080426,Hot Dog Joint
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Taste of Belgium - The Banks,39.09692916207193,-84.51202420497413,Bistro
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Mita's,39.10116127071095,-84.51472571321997,Latin American Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Ruth's Chris Steak House,39.097417986152635,-84.51012700796122,Steakhouse
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Izzy's,39.103291400226105,-84.510168326658,Sandwich Spot
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,AC Hotel by Marriott Cincinnati at The Banks,39.0968633,-84.5087034,Hotel
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Rosenberg Swings,39.09571828702041,-84.50769418208074,Arts and Entertainment
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Cafe De Paris,39.104384104001454,-84.51450141553399,Café
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Silverglades on 8th,39.105252,-84.509121,Deli
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Hampton Inn & Suites,39.1030486,-84.5135775,Hotel
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Coffee Emporium,39.10749750998573,-84.51238976791237,Coffee Shop
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Currito,39.1011965,-84.5108553,Burrito Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Ohio Book Store Inc,39.1048,-84.51021,Bookstore
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Condado Tacos,39.0971515415022,-84.50876176357269,Taco Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Taqueria Mercado,39.104830166953406,-84.51217502447359,Mexican Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,John G & Phyllis W Smale Riverfront Park,39.094935,-84.511208,Park
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Le's Pho and Sandwiches,39.10636909761984,-84.51413150682458,Vietnamese Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Igby's,39.10276930264024,-84.51100731878212,Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,"The Cincinnatian Hotel, Curio Collection by Hilton",39.10258543304975,-84.51381035455324,Hotel
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,The Banks,39.09749191354561,-84.50951728642222,Neighborhood
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Blind Pig,39.09868868896796,-84.51341046802054,Speakeasy
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Avril-Bleh & Sons Meat Market,39.10651012726465,-84.5130532913989,Butcher
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Hard Rock Casino Cincinnati,39.1081687,-84.5067984,Casino
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Butcher and Barrel,39.10348970644964,-84.51509531950099,Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Machine Room Grille,39.09766255107238,-84.50574781763582,Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Pins Mechanical Company,39.10849328261272,-84.51135009527206,Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Heritage Bank Center,39.09786617711258,-84.5045276725337,Hockey Stadium
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Brewdog Cincinnati,39.10826,-84.508995,Beer Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Cuban Pete Sandwiches,39.106475,-84.511285,Cuban Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Saks Fifth Avenue,39.100758,-84.514851,Department Store
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Sawyer Point Park,39.10167630946326,-84.49757691240598,Park
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Andrew Brady Icon Music Center,39.095926,-84.511309,Music Venue
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Holy Grail Tavern and Grille,39.09760718554319,-84.50895732141214,Pub
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Know Theatre of Cincinnati,39.108054674136646,-84.5136522658759,Indie Theater
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Taste of Belgium OTR,39.10830877850144,-84.51480586903104,American Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Japp's Since 1879,39.10872623986601,-84.51178367571848,Cocktail Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Macaron Bar,39.10939286411259,-84.51166103432587,Bakery
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Queen City Exchange,39.1060916821933,-84.51535323559246,Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Goodfellas Pizzeria,39.10917123109084,-84.51168351329665,Pizzeria
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Gomez Salsa,39.10853166560742,-84.51297131158685,Mexican Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,The Cabaret,39.108487187685036,-84.51296386057813,Gay Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Bar 506 @ The Phelps,39.101600125831276,-84.50433040793293,Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Nation,39.1097372681123,-84.50840523573173,Burger Joint
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Longfellow,39.109734409655424,-84.51270379561795,Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Starbucks,39.10022148,-84.5091296,Coffee Shop
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,GNC,39.102716615585734,-84.51110883184535,Supplement Store
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Kroger On The Rhine,39.107139,-84.512617,Grocery Store
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Boomtown Biscuits & Whiskey,39.109748,-84.508491,American Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Bakersfield,39.1086868,-84.5151303,Taco Restaurant
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,rhinehaus,39.10854353348844,-84.51241364260267,Sports Bar
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Paycor Stadium,39.09545856789602,-84.51605751483594,Football Stadium
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Reds Team Shop by Majestic,39.0976963766944,-84.50855425787785,Souvenir Store
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,1215 Wine Bar & Coffee Lab,39.10885067861751,-84.51501413009079,Coffee Shop
CENTRAL BUSINESS DISTRICT,39.101681150000005,-84.50808279152703,Starbucks,39.1031400988486,-84.50519053716704,Coffee Shop
FRENCH QUARTER,29.9595056,-90.0655668,Orleans Grapevine Wine Bar and Bistro,29.95871046620203,-90.06491141596632,Wine Bar
FRENCH QUARTER,29.9595056,-90.0655668,Fritzel's European Jazz Pub,29.959238251680055,-90.06510349577951,Jazz and Blues Venue
FRENCH QUARTER,29.9595056,-90.0655668,St. Louis Cathedral,29.957930106795292,-90.06374774393454,Church
FRENCH QUARTER,29.9595056,-90.0655668,Good Friends Bar & Queenshead Pub,29.960004696024892,-90.0657696234279,Gay Bar
FRENCH QUARTER,29.9595056,-90.0655668,M.S. Rau Antiques,29.957802998671433,-90.06495575050653,Antique Store
FRENCH QUARTER,29.9595056,-90.0655668,Preservation Hall,29.95829022665625,-90.0653949379921,Jazz and Blues Venue
FRENCH QUARTER,29.9595056,-90.0655668,Historic New Orleans Collection,29.95702963309191,-90.06572039533516,Museum
FRENCH QUARTER,29.9595056,-90.0655668,KREWE du optic,29.959074669480152,-90.06384148175728,Fashion Accessories Store
FRENCH QUARTER,29.9595056,-90.0655668,The Black Penny,29.960486806150996,-90.06841071087526,Bar
FRENCH QUARTER,29.9595056,-90.0655668,Muriel's Jackson Square,29.958397,-90.063089,Cajun and Creole Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,NOLA Poboys,29.96044054523041,-90.0639896624706,Cajun and Creole Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,Boot Scootin Rodeo,29.957384,-90.06656,Bar
FRENCH QUARTER,29.9595056,-90.0655668,The Court of Two Sisters,29.957554,-90.065284,Breakfast Spot
FRENCH QUARTER,29.9595056,-90.0655668,Spitfire Coffee,29.957846595226243,-90.06451180795081,Coffee Shop
FRENCH QUARTER,29.9595056,-90.0655668,Sylvain,29.957108626326132,-90.06413930281286,Gastropub
FRENCH QUARTER,29.9595056,-90.0655668,Lafitte's Blacksmith Shop,29.961005601555698,-90.06357095009832,Dive Bar
FRENCH QUARTER,29.9595056,-90.0655668,Jackson Square,29.957451318025385,-90.06293803453445,Plaza
FRENCH QUARTER,29.9595056,-90.0655668,Cafe Lafitte In Exile,29.960307833901943,-90.06411960770991,Gay Bar
FRENCH QUARTER,29.9595056,-90.0655668,Doris Metropolitan,29.95701489199764,-90.06412978837936,Eastern European Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,Bourbon French Parfums,29.95894780950331,-90.06392726189733,Gift Store
FRENCH QUARTER,29.9595056,-90.0655668,Petite Amelie,29.959671729824233,-90.06323421380549,Bakery
FRENCH QUARTER,29.9595056,-90.0655668,Faulkner House Books,29.95824526788024,-90.06424507215452,Bookstore
FRENCH QUARTER,29.9595056,-90.0655668,Bourbon Pub & Parade,29.959608,-90.064911,Gay Bar
FRENCH QUARTER,29.9595056,-90.0655668,Tony Seville's Pirates Alley Cafe & Old Absinthe House,29.958027880391437,-90.06413289591308,Bar
FRENCH QUARTER,29.9595056,-90.0655668,Gumbo Shop,29.957566,-90.064474,Cajun and Creole Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,Brennan's,29.95614528,-90.06664598,Cajun and Creole Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,Jewel Of The South,29.958538,-90.069523,Cocktail Bar
FRENCH QUARTER,29.9595056,-90.0655668,Dickie Brennan's Tableau,29.957453234086255,-90.06390122257037,Cajun and Creole Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,B-Mac's,29.957316785717058,-90.06739541410582,Bar
FRENCH QUARTER,29.9595056,-90.0655668,Rawhide,29.96063946511579,-90.06666203918255,Gay Bar
FRENCH QUARTER,29.9595056,-90.0655668,Bayona,29.957370654534174,-90.06811451190684,New American Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,Bar Tonique,29.961659998720023,-90.06734716441878,Cocktail Bar
FRENCH QUARTER,29.9595056,-90.0655668,New Orleans Pharmacy Museum,29.956064,-90.064927,History Museum
FRENCH QUARTER,29.9595056,-90.0655668,The New Orleans School of Cooking,29.955516865617966,-90.06484214190172,Education
FRENCH QUARTER,29.9595056,-90.0655668,Oz New Orleans,29.95952480195455,-90.06482830412376,Gay Bar
FRENCH QUARTER,29.9595056,-90.0655668,Cat's Meow,29.95867131583727,-90.06565170488514,Karaoke Bar
FRENCH QUARTER,29.9595056,-90.0655668,Omni Royal Orleans,29.956309,-90.065483,Hotel
FRENCH QUARTER,29.9595056,-90.0655668,Pat O'Brien's,29.958027426431844,-90.0654797838213,Piano Bar
FRENCH QUARTER,29.9595056,-90.0655668,Café du Monde,29.957509521972145,-90.06205604352482,Café
FRENCH QUARTER,29.9595056,-90.0655668,Inn on St. Peter,29.959998,-90.067578,Hotel
FRENCH QUARTER,29.9595056,-90.0655668,Voodoo Bar,29.960941738882955,-90.0679710820267,Bar
FRENCH QUARTER,29.9595056,-90.0655668,Royal House Oyster Bar,29.95641,-90.066339,Cajun and Creole Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,Washington Artillery Park,29.956968210304765,-90.06217945430436,Park
FRENCH QUARTER,29.9595056,-90.0655668,Erin Rose,29.956460054558725,-90.06799027188944,Irish Pub
FRENCH QUARTER,29.9595056,-90.0655668,Quarter Grocery,29.961376518507848,-90.06602209458278,Grocery Store
FRENCH QUARTER,29.9595056,-90.0655668,Broussard's Restaurant & Courtyard,29.956802052694883,-90.0680329492195,Cajun and Creole Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,Effervescence bubbles & bites,29.96353006551273,-90.06551449205041,Wine Bar
FRENCH QUARTER,29.9595056,-90.0655668,Quartermaster Store,29.961853219483434,-90.06275443525215,Deli
FRENCH QUARTER,29.9595056,-90.0655668,Napoleon House,29.9558754,-90.065056,Cajun and Creole Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,FreeWheelin' Bike Tours,29.957255935645655,-90.06991324857673,Bike Rental
FRENCH QUARTER,29.9595056,-90.0655668,Hotel Villa Convento,29.960845716769093,-90.06140326444418,Hotel
FRENCH QUARTER,29.9595056,-90.0655668,Verti Marte,29.96203379095481,-90.06119572079055,Sandwich Spot
FRENCH QUARTER,29.9595056,-90.0655668,The Will And The Way,29.957524,-90.065855,Cocktail Bar
FRENCH QUARTER,29.9595056,-90.0655668,Oceana Grill,29.956252,-90.067585,Cajun and Creole Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,The Page Bar,29.959650249438077,-90.06906494820171,Bar
FRENCH QUARTER,29.9595056,-90.0655668,Musical Legends Park,29.955780203102425,-90.06831959085675,Music Venue
FRENCH QUARTER,29.9595056,-90.0655668,Razzoo Bar & Patio,29.95736378741389,-90.06697005474088,Night Club
FRENCH QUARTER,29.9595056,-90.0655668,Rouses Market,29.958165748175656,-90.06478607654572,Grocery Store
FRENCH QUARTER,29.9595056,-90.0655668,Croissant d'Or Patisserie,29.96089811625617,-90.06141712602587,Café
FRENCH QUARTER,29.9595056,-90.0655668,Restaurant R'evolution,29.955325834214165,-90.06816817793825,Cajun and Creole Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,Cigar Factory,29.954736,-90.064782,Smoke Shop
FRENCH QUARTER,29.9595056,-90.0655668,St. Joan of Arc Maid of Orleans,29.958995583741036,-90.06072806874377,Monument
FRENCH QUARTER,29.9595056,-90.0655668,GW Fins,29.955609,-90.06889,Seafood Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,Tropical Isle Original,29.95784422347853,-90.0662661992049,Bar
FRENCH QUARTER,29.9595056,-90.0655668,Arnaud's French 75 Bar,29.95585,-90.068826,Cocktail Bar
FRENCH QUARTER,29.9595056,-90.0655668,Southern Candymakers,29.95419879183805,-90.06485725658598,Candy Store
FRENCH QUARTER,29.9595056,-90.0655668,Cane & Table,29.96014523850199,-90.05974057167302,Caribbean Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,Backatown Coffee Parlour,29.958285075354112,-90.07167364653816,Coffee Shop
FRENCH QUARTER,29.9595056,-90.0655668,Bourbon Street Drinkery,29.955059746596067,-90.06889004976819,Bar
FRENCH QUARTER,29.9595056,-90.0655668,Louis Armstrong Park,29.96279836785037,-90.06795644760132,Park
FRENCH QUARTER,29.9595056,-90.0655668,Cosimos,29.96391253234727,-90.06384381965408,Bar
FRENCH QUARTER,29.9595056,-90.0655668,Earth Odyssey,29.954356,-90.066417,Jewelry Store
FRENCH QUARTER,29.9595056,-90.0655668,Kingfish,29.955068050573523,-90.06601380553157,Cajun and Creole Restaurant
FRENCH QUARTER,29.9595056,-90.0655668,Mahalia Jackson Theater for the Performing Arts,29.962846097032518,-90.06905007430788,Performing Arts Venue
FRENCH QUARTER,29.9595056,-90.0655668,Homewood Suites by Hilton,29.9577011,-90.0711811,Hotel
FRENCH QUARTER,29.9595056,-90.0655668,Southern Candy Makers (French Market),29.959325365690724,-90.06033437323853,Candy Store
FRENCH QUARTER,29.9595056,-90.0655668,French Market,29.95996142776541,-90.05938903643465,Farmers Market
FRENCH QUARTER,29.9595056,-90.0655668,Old Ursuline Convent,29.96074218788323,-90.06084441226045,Spiritual Center
FRENCH QUARTER,29.9595056,-90.0655668,New Orleans Riverfront,29.955403215256396,-90.0625678566595,Waterfront
FRENCH QUARTER,29.9595056,-90.0655668,French Toast,29.959719,-90.060019,Breakfast Spot
FRENCH QUARTER,29.9595056,-90.0655668,Beachbum Berry's Latitude 29,29.95353230607372,-90.06497742485168,Tiki Bar
FRENCH QUARTER,29.9595056,-90.0655668,Mr. B's Bistro,29.95416344252562,-90.0682194754279,French Restaurant
